PID, Clients, Delay (ms)
14966,8 Pubs and Subs ,0.44
14966,8 Pubs and Subs ,0.49
14966,8 Pubs and Subs ,0.76
14966,8 Pubs and Subs ,1.03
14967,8 Pubs and Subs ,0.48
14967,8 Pubs and Subs ,0.49
14967,8 Pubs and Subs ,1.07
14967,8 Pubs and Subs ,1.73
14969,8 Pubs and Subs ,2.09
14969,8 Pubs and Subs ,2.15
14969,8 Pubs and Subs ,2.52
14969,8 Pubs and Subs ,2.67
14968,8 Pubs and Subs ,0.86
14968,8 Pubs and Subs ,1.24
14968,8 Pubs and Subs ,1.25
14968,8 Pubs and Subs ,1.23
14970,8 Pubs and Subs ,0.61
14970,8 Pubs and Subs ,1.04
14970,8 Pubs and Subs ,1.29
14970,8 Pubs and Subs ,1.51
14971,8 Pubs and Subs ,0.42
14971,8 Pubs and Subs ,0.94
14971,8 Pubs and Subs ,1.49
14971,8 Pubs and Subs ,1.81
14978,8 Pubs and Subs ,0.69
14978,8 Pubs and Subs ,0.79
14978,8 Pubs and Subs ,1.09
14978,8 Pubs and Subs ,1.39
14977,8 Pubs and Subs ,0.46
14977,8 Pubs and Subs ,0.49
14977,8 Pubs and Subs ,0.97
14977,8 Pubs and Subs ,0.98
14983,8 Pubs and Subs ,0.45
14983,8 Pubs and Subs ,0.74
14983,8 Pubs and Subs ,0.80
14983,8 Pubs and Subs ,1.08
14984,8 Pubs and Subs ,1.44
14984,8 Pubs and Subs ,1.69
14984,8 Pubs and Subs ,2.45
14984,8 Pubs and Subs ,2.44
14985,8 Pubs and Subs ,0.44
14985,8 Pubs and Subs ,0.42
14985,8 Pubs and Subs ,0.83
14985,8 Pubs and Subs ,1.74
14987,8 Pubs and Subs ,1.89
14987,8 Pubs and Subs ,1.91
14987,8 Pubs and Subs ,2.31
14987,8 Pubs and Subs ,2.65
14986,8 Pubs and Subs ,0.50
14986,8 Pubs and Subs ,0.51
14986,8 Pubs and Subs ,0.53
14986,8 Pubs and Subs ,0.88
14988,8 Pubs and Subs ,0.42
14988,8 Pubs and Subs ,0.45
14988,8 Pubs and Subs ,0.81
14988,8 Pubs and Subs ,1.12
14989,8 Pubs and Subs ,1.64
14989,8 Pubs and Subs ,1.84
14989,8 Pubs and Subs ,2.14
14989,8 Pubs and Subs ,2.77
14991,8 Pubs and Subs ,3.42
14991,8 Pubs and Subs ,3.65
14991,8 Pubs and Subs ,3.66
14991,8 Pubs and Subs ,3.95
14990,8 Pubs and Subs ,0.55
14990,8 Pubs and Subs ,0.61
14990,8 Pubs and Subs ,1.01
14990,8 Pubs and Subs ,0.90
14992,8 Pubs and Subs ,0.41
14992,8 Pubs and Subs ,0.44
14992,8 Pubs and Subs ,0.95
14992,8 Pubs and Subs ,0.96
14993,8 Pubs and Subs ,1.10
14993,8 Pubs and Subs ,1.42
14993,8 Pubs and Subs ,1.70
14993,8 Pubs and Subs ,1.70
14994,8 Pubs and Subs ,2.48
14994,8 Pubs and Subs ,2.48
14994,8 Pubs and Subs ,2.99
14994,8 Pubs and Subs ,3.44
14995,8 Pubs and Subs ,0.37
14995,8 Pubs and Subs ,0.40
14995,8 Pubs and Subs ,0.84
14995,8 Pubs and Subs ,1.27
14996,8 Pubs and Subs ,0.42
14996,8 Pubs and Subs ,0.43
14996,8 Pubs and Subs ,0.95
14996,8 Pubs and Subs ,1.26
14997,8 Pubs and Subs ,0.58
14997,8 Pubs and Subs ,0.66
14997,8 Pubs and Subs ,1.31
14997,8 Pubs and Subs ,1.35
14998,8 Pubs and Subs ,0.57
14998,8 Pubs and Subs ,0.58
14998,8 Pubs and Subs ,0.62
14998,8 Pubs and Subs ,0.45
14999,8 Pubs and Subs ,0.59
14999,8 Pubs and Subs ,1.07
14999,8 Pubs and Subs ,1.59
14999,8 Pubs and Subs ,1.71
15000,8 Pubs and Subs ,0.47
15000,8 Pubs and Subs ,0.98
15000,8 Pubs and Subs ,1.58
15000,8 Pubs and Subs ,1.90
15001,8 Pubs and Subs ,1.57
15001,8 Pubs and Subs ,2.39
15001,8 Pubs and Subs ,3.10
15001,8 Pubs and Subs ,3.73
15002,8 Pubs and Subs ,0.58
15002,8 Pubs and Subs ,0.77
15002,8 Pubs and Subs ,0.58
15002,8 Pubs and Subs ,1.16
15003,8 Pubs and Subs ,0.51
15003,8 Pubs and Subs ,0.83
15003,8 Pubs and Subs ,0.92
15003,8 Pubs and Subs ,1.17
15004,8 Pubs and Subs ,0.48
15004,8 Pubs and Subs ,1.05
15004,8 Pubs and Subs ,2.18
15004,8 Pubs and Subs ,2.94
15005,8 Pubs and Subs ,0.87
15005,8 Pubs and Subs ,1.03
15005,8 Pubs and Subs ,2.28
15005,8 Pubs and Subs ,2.94
15006,8 Pubs and Subs ,0.58
15006,8 Pubs and Subs ,1.06
15006,8 Pubs and Subs ,1.87
15006,8 Pubs and Subs ,1.88
15007,8 Pubs and Subs ,0.40
15007,8 Pubs and Subs ,0.40
15007,8 Pubs and Subs ,0.46
15007,8 Pubs and Subs ,0.46
