PID, Clients, Delay (ms)
25206,8 Pubs and Subs ,3845.08
25206,8 Pubs and Subs ,3903.48
25191,8 Pubs and Subs ,5249.76
25205,8 Pubs and Subs ,3918.48
25210,8 Pubs and Subs ,3341.68
25192,8 Pubs and Subs ,5332.21
25205,8 Pubs and Subs ,3997.09
25204,8 Pubs and Subs ,3988.21
25221,8 Pubs and Subs ,3120.20
25193,8 Pubs and Subs ,5406.05
25209,8 Pubs and Subs ,3666.01
25204,8 Pubs and Subs ,4108.25
25222,8 Pubs and Subs ,3248.40
25208,8 Pubs and Subs ,3734.23
25194,8 Pubs and Subs ,5451.59
25209,8 Pubs and Subs ,3820.42
25211,8 Pubs and Subs ,3784.64
25223,8 Pubs and Subs ,3304.09
25195,8 Pubs and Subs ,5226.98
25208,8 Pubs and Subs ,3920.86
25210,8 Pubs and Subs ,3807.03
25224,8 Pubs and Subs ,3365.48
25197,8 Pubs and Subs ,5359.95
25211,8 Pubs and Subs ,3959.64
25221,8 Pubs and Subs ,3551.70
25225,8 Pubs and Subs ,3121.37
25210,8 Pubs and Subs ,3951.78
25196,8 Pubs and Subs ,5450.11
25222,8 Pubs and Subs ,3621.77
25226,8 Pubs and Subs ,3188.83
25221,8 Pubs and Subs ,3700.31
25227,8 Pubs and Subs ,3186.37
25198,8 Pubs and Subs ,5544.95
25223,8 Pubs and Subs ,3653.30
25228,8 Pubs and Subs ,3175.27
25222,8 Pubs and Subs ,3769.78
25224,8 Pubs and Subs ,3681.13
25199,8 Pubs and Subs ,5206.05
25238,8 Pubs and Subs ,3093.38
25223,8 Pubs and Subs ,3793.73
25225,8 Pubs and Subs ,3429.68
25202,8 Pubs and Subs ,5261.21
25243,8 Pubs and Subs ,2949.66
25224,8 Pubs and Subs ,3816.41
25226,8 Pubs and Subs ,3507.85
25200,8 Pubs and Subs ,5320.96
25239,8 Pubs and Subs ,2901.57
25225,8 Pubs and Subs ,3552.33
25227,8 Pubs and Subs ,3523.66
25244,8 Pubs and Subs ,2910.23
25201,8 Pubs and Subs ,5405.19
25226,8 Pubs and Subs ,3620.68
25245,8 Pubs and Subs ,2861.93
25228,8 Pubs and Subs ,3527.36
25207,8 Pubs and Subs ,5099.69
25227,8 Pubs and Subs ,3624.57
25246,8 Pubs and Subs ,2726.18
25238,8 Pubs and Subs ,3460.38
25228,8 Pubs and Subs ,3615.29
25206,8 Pubs and Subs ,5139.44
25247,8 Pubs and Subs ,-57321.84
25238,8 Pubs and Subs ,-56480.92
25243,8 Pubs and Subs ,-56673.35
25248,8 Pubs and Subs ,-57281.90
25205,8 Pubs and Subs ,-54790.13
25243,8 Pubs and Subs ,-56631.46
25249,8 Pubs and Subs ,-57357.65
25239,8 Pubs and Subs ,-56711.38
25204,8 Pubs and Subs ,-54721.10
25239,8 Pubs and Subs ,-56686.81
25252,8 Pubs and Subs ,-57491.72
25244,8 Pubs and Subs ,-56687.47
25244,8 Pubs and Subs ,-56682.94
25209,8 Pubs and Subs ,-55047.67
25250,8 Pubs and Subs ,-57502.00
25245,8 Pubs and Subs ,-56736.79
25251,8 Pubs and Subs ,-57495.12
25245,8 Pubs and Subs ,-56722.87
25208,8 Pubs and Subs ,-54985.61
25246,8 Pubs and Subs ,-56893.08
25253,8 Pubs and Subs ,-57581.42
25246,8 Pubs and Subs ,-56856.57
25247,8 Pubs and Subs ,-56937.45
25211,8 Pubs and Subs ,-54959.46
25254,8 Pubs and Subs ,-57684.63
25247,8 Pubs and Subs ,-56896.47
25248,8 Pubs and Subs ,-56889.73
25210,8 Pubs and Subs ,-54984.67
25257,8 Pubs and Subs ,-57755.25
25248,8 Pubs and Subs ,-56846.28
25249,8 Pubs and Subs ,-56960.55
25221,8 Pubs and Subs ,-55241.82
25256,8 Pubs and Subs ,-57736.34
25249,8 Pubs and Subs ,-56916.70
25252,8 Pubs and Subs ,-57088.94
25222,8 Pubs and Subs ,-55176.34
25255,8 Pubs and Subs ,-57680.35
25252,8 Pubs and Subs ,-57056.25
25250,8 Pubs and Subs ,-57100.21
25223,8 Pubs and Subs ,-55166.65
25258,8 Pubs and Subs ,-57793.41
25250,8 Pubs and Subs ,-57057.90
25251,8 Pubs and Subs ,-57077.94
25224,8 Pubs and Subs ,-55155.21
25259,8 Pubs and Subs ,-57866.54
25251,8 Pubs and Subs ,-57035.07
25253,8 Pubs and Subs ,-57150.45
25225,8 Pubs and Subs ,-55418.64
25260,8 Pubs and Subs ,-57865.42
25253,8 Pubs and Subs ,-57102.63
25254,8 Pubs and Subs ,-57255.76
25226,8 Pubs and Subs ,-55355.70
25261,8 Pubs and Subs ,-57956.23
25254,8 Pubs and Subs ,-57201.18
25257,8 Pubs and Subs ,-57331.97
25227,8 Pubs and Subs ,-55367.27
25262,8 Pubs and Subs ,-58066.98
25257,8 Pubs and Subs ,-57277.47
25256,8 Pubs and Subs ,-57322.08
25228,8 Pubs and Subs ,-55371.70
25263,8 Pubs and Subs ,-58059.30
25255,8 Pubs and Subs ,-57279.15
25256,8 Pubs and Subs ,-57264.01
25238,8 Pubs and Subs ,-55456.16
25264,8 Pubs and Subs ,-58168.11
25258,8 Pubs and Subs ,-57392.28
25255,8 Pubs and Subs ,-57212.66
25243,8 Pubs and Subs ,-55602.46
25265,8 Pubs and Subs ,-58220.52
25259,8 Pubs and Subs ,-57462.74
25258,8 Pubs and Subs ,-57319.43
25239,8 Pubs and Subs ,-55654.72
25266,8 Pubs and Subs ,-58425.57
25260,8 Pubs and Subs ,-57469.46
25259,8 Pubs and Subs ,-57396.11
25244,8 Pubs and Subs ,-55654.35
25261,8 Pubs and Subs ,-57575.07
25260,8 Pubs and Subs ,-57409.75
25245,8 Pubs and Subs ,-55721.11
25262,8 Pubs and Subs ,-57698.49
25261,8 Pubs and Subs ,-57523.21
25246,8 Pubs and Subs ,-55877.49
25263,8 Pubs and Subs ,-57706.66
25262,8 Pubs and Subs ,-57647.46
25247,8 Pubs and Subs ,-55926.70
25263,8 Pubs and Subs ,-57650.25
25264,8 Pubs and Subs ,-57822.67
25248,8 Pubs and Subs ,-55892.41
25265,8 Pubs and Subs ,-57898.32
25264,8 Pubs and Subs ,-57777.66
25249,8 Pubs and Subs ,-55980.74
25266,8 Pubs and Subs ,-58115.04
25265,8 Pubs and Subs ,-57849.14
25252,8 Pubs and Subs ,-56130.02
25266,8 Pubs and Subs ,-58061.92
25250,8 Pubs and Subs ,-56156.65
25251,8 Pubs and Subs ,-56154.69
25253,8 Pubs and Subs ,-56249.59
25254,8 Pubs and Subs ,-56376.47
25257,8 Pubs and Subs ,-56473.83
25256,8 Pubs and Subs ,-56484.61
25255,8 Pubs and Subs ,-56461.15
25258,8 Pubs and Subs ,-56602.08
25259,8 Pubs and Subs ,-56703.74
25260,8 Pubs and Subs ,-56734.71
25261,8 Pubs and Subs ,-56861.42
25262,8 Pubs and Subs ,-56999.57
25263,8 Pubs and Subs ,-57024.56
25264,8 Pubs and Subs ,-57166.05
25265,8 Pubs and Subs ,-57253.32
25266,8 Pubs and Subs ,-57485.09
